record_id,date,hour,day_of_week,is_weekend,month,season,is_holiday,temperature_C,humidity_percent,wind_speed_kmph,precipitation_mm,building_type,square_footage,building_age_years,num_occupants,num_appliances,insulation_quality,energy_star_rating,solar_panel_installed,electricity_price_per_kWh,ac_usage_hours,heating_usage_hours,lighting_hours,previous_day_consumption_kWh,avg_weekly_consumption_kWh,energy_consumption_kWh
9343,2023-10-11,1,2,0,10,Autumn,0,22.9,58.1,10.4,0.5,Residential,1467.0,12,5,11,2,5,0,8.27,0.4098271598648576,0.667088607826356,9.5,46.36,45.79,44.22
9344,2023-10-11,1,2,0,10,Autumn,0,24.6,57.1,21.3,0.0,Residential,1203.0,42,3,8,3,2,0,6.48,0.4,0.5579632761943923,6.4,35.96,35.88,36.58
9345,2023-10-11,2,2,0,10,Autumn,0,25.3,67.0,4.5,0.0,Commercial,4815.0,2,36,29,5,2,0,6.04,0.2,0.22323044146057314,7.9,103.44,113.74,113.48
9346,2023-10-11,2,2,0,10,Autumn,0,23.0,51.1,18.5,1.4,Commercial,10895.0,20,31,73,3,3,0,6.73,0.14440710501686083,0.29527039303408953,5.1,180.01,183.39,183.65
9347,2023-10-11,3,2,0,10,Autumn,0,22.7,68.2,8.9,0.0,Residential,687.0,19,2,4,2,4,0,8.93,0.15958186909870753,0.0025344139492353146,9.1,31.19,29.11,28.8
9348,2023-10-11,4,2,0,10,Autumn,0,18.6,68.3,3.1,0.0,Residential,1339.0,47,8,11,5,2,0,9.42,0.7949727779841502,0.5757363776709088,8.8,38.25,41.17,40.11
9349,2023-10-11,5,2,0,10,Autumn,0,23.7,28.1,12.2,0.1,Residential,986.0,55,3,8,1,5,0,6.59,0.32121756686109976,0.5765472222893504,9.7,41.8,42.24,38.88
9350,2023-10-11,7,2,0,10,Autumn,0,21.0,59.2,3.3,0.0,Commercial,6932.0,31,36,45,1,5,0,10.53,0.0,0.2550841826458841,4.0,162.23,143.67,137.26
9351,2023-10-11,7,2,0,10,Autumn,0,21.9,62.4,0.9,0.0,Commercial,7806.0,1,34,53,5,2,0,10.0,0.27883563985170007,0.6069259312360081,6.0,147.63,138.9,140.42
9352,2023-10-11,7,2,0,10,Autumn,0,20.2,69.0,2.1,0.0,Residential,1491.0,40,5,13,2,5,0,6.57,1.49599137545961,0.0,7.2,54.95,47.08,50.37
9353,2023-10-11,8,2,0,10,Autumn,0,14.7,66.6,3.3,0.0,Residential,1558.0,38,2,7,2,5,1,7.88,0.5374834284123157,1.7,4.5,28.53,32.8,31.21
9354,2023-10-11,9,2,0,10,Autumn,0,16.8,39.0,0.9,0.0,Commercial,5739.0,32,26,39,5,1,0,9.09,0.015207411486887257,1.4,6.8,122.71,115.72,119.49
9355,2023-10-11,9,2,0,10,Autumn,0,16.1,61.1,3.2,0.0,Commercial,9870.0,45,17,64,5,1,0,5.75,1.0316901701367458,1.1,5.9,172.85,139.47,157.91
9356,2023-10-11,9,2,0,10,Autumn,0,17.4,56.9,6.1,0.0,Commercial,4692.0,35,28,29,4,3,0,9.06,0.5101548342266314,0.8,6.7,103.92,109.89,110.36
9357,2023-10-11,10,2,0,10,Autumn,0,22.0,72.9,26.2,0.0,Commercial,5857.0,57,31,39,3,2,0,4.55,0.0,0.1656430959624466,6.3,123.95,146.69,133.16
9358,2023-10-11,12,2,0,10,Autumn,0,16.6,45.6,2.9,0.0,Commercial,7761.0,14,27,51,3,2,0,7.1,0.8194423774030355,2.2,4.4,139.34,152.72,157.8
9359,2023-10-11,13,2,0,10,Autumn,0,20.7,60.0,7.9,0.1,Residential,2668.0,20,8,18,3,3,0,6.74,0.3890019123266181,0.9718891028701446,4.8,44.46,46.79,47.03
9360,2023-10-11,14,2,0,10,Autumn,0,22.8,70.5,5.8,0.0,Residential,1757.0,47,2,12,4,2,0,7.77,0.0,0.6090639008499601,7.1,33.43,35.49,32.73
9361,2023-10-11,14,2,0,10,Autumn,0,20.1,69.1,2.3,0.0,Residential,653.0,30,3,2,2,5,1,7.86,0.9800906960244611,0.250296456480705,8.0,26.99,29.15,27.52
9362,2023-10-11,14,2,0,10,Autumn,0,24.6,58.1,19.0,3.4,Residential,1699.0,54,4,13,5,1,0,7.32,3.2,0.45340886908711936,8.9,42.28,46.51,43.11
9363,2023-10-11,15,2,0,10,Autumn,0,24.5,74.2,2.2,0.0,Industrial,24386.0,16,60,162,2,4,0,6.79,4.8,0.10545652548629608,5.9,400.69,402.96,428.89
9364,2023-10-11,17,2,0,10,Autumn,0,31.6,51.2,3.7,0.0,Residential,1286.0,37,4,12,5,2,0,7.82,6.0,0.8798886941584603,8.0,57.37,49.69,53.34
9365,2023-10-11,17,2,0,10,Autumn,0,27.4,68.8,2.3,0.3,Residential,1211.0,17,3,9,5,1,0,7.13,4.0,0.36724562686381823,3.9,43.73,39.33,39.01
9366,2023-10-11,19,2,0,10,Autumn,0,31.2,70.8,5.0,0.0,Residential,1607.0,27,2,13,1,5,0,7.57,5.4,0.3721765529606065,7.0,51.79,54.28,55.75
9367,2023-10-11,19,2,0,10,Autumn,0,30.1,43.6,8.6,0.0,Residential,1374.0,43,6,10,3,3,0,5.82,5.6,0.29117994141866754,6.3,52.18,48.73,50.32
9368,2023-10-11,19,2,0,10,Autumn,0,22.4,75.6,8.4,0.0,Residential,1832.0,34,3,16,3,2,0,6.8,0.9737969884424852,0.35360063566245664,8.8,46.76,47.28,49.7
9369,2023-10-11,20,2,0,10,Autumn,0,25.7,40.2,3.0,0.0,Commercial,4345.0,13,34,31,2,5,0,6.78,5.5,0.22077279511367887,10.5,129.5,135.48,130.07
9370,2023-10-11,21,2,0,10,Autumn,0,30.9,64.5,5.4,0.0,Residential,867.0,6,5,8,1,5,0,6.78,6.9,0.08180975998333262,5.5,51.3,49.88,53.02
9371,2023-10-11,21,2,0,10,Autumn,0,30.8,54.4,16.0,0.0,Residential,1606.0,4,1,12,1,5,0,7.27,4.2,0.2171062896406984,8.4,58.52,47.48,55.1
9372,2023-10-11,23,2,0,10,Autumn,0,28.0,72.1,8.0,0.5,Residential,1643.0,20,2,11,2,4,0,8.92,6.2,0.575359257853227,9.2,53.75,49.4,51.85
9373,2023-10-12,0,3,0,10,Autumn,0,31.0,64.0,24.6,2.7,Commercial,10468.0,5,27,70,3,4,1,6.42,4.2,0.7762772342087023,6.8,157.58,161.76,168.1
9374,2023-10-12,2,3,0,10,Autumn,0,25.5,81.5,14.9,0.0,Residential,1039.0,31,6,8,4,2,1,5.7,3.2,0.1060966887056744,8.7,37.37,38.33,41.27
9375,2023-10-12,2,3,0,10,Autumn,0,28.7,73.6,12.6,0.0,Commercial,5570.0,37,21,37,1,4,0,4.06,5.3,0.5227411062106242,6.9,140.1,126.29,132.48
9376,2023-10-12,3,3,0,10,Autumn,0,15.1,61.6,6.5,0.0,Residential,731.0,26,4,7,3,3,0,10.87,0.4103128692204383,0.6,9.3,35.18,36.03,35.78
9377,2023-10-12,3,3,0,10,Autumn,0,27.6,74.5,6.8,0.0,Commercial,8250.0,7,36,56,2,5,1,6.66,4.5,0.4489590096219864,5.2,151.75,147.29,158.03
9378,2023-10-12,4,3,0,10,Autumn,0,19.2,58.8,16.4,0.0,Residential,893.0,19,5,8,3,4,0,7.21,0.6168782452930995,0.944601222892002,5.0,34.17,29.94,32.73
9379,2023-10-12,4,3,0,10,Autumn,0,21.1,46.9,6.4,0.9,Residential,1809.0,16,2,13,4,1,0,7.36,0.0,0.6714845709896555,5.2,33.76,39.29,39.19
9380,2023-10-12,5,3,0,10,Autumn,0,23.3,54.5,7.4,0.0,Commercial,10836.0,12,24,72,3,3,0,10.74,0.0,0.8298913742043235,4.7,147.1,180.17,172.3
9381,2023-10-12,5,3,0,10,Autumn,0,13.4,58.6,6.0,0.0,Industrial,38298.0,44,60,254,1,5,0,7.8,0.4714108752700047,2.1,9.0,543.39,564.3,561.99
9382,2023-10-12,6,3,0,10,Autumn,0,18.0,22.7,6.8,0.0,Residential,928.0,22,1,8,1,5,0,7.71,0.3691834306689692,0.0,2.4,36.2,30.9,32.52
9383,2023-10-12,7,3,0,10,Autumn,0,21.2,76.6,1.3,2.5,Commercial,9839.0,58,24,67,3,2,0,8.24,0.5449012368932858,0.49103795438521214,4.4,161.77,172.96,165.06
9384,2023-10-12,7,3,0,10,Autumn,0,16.4,58.8,5.3,0.0,Residential,2634.0,31,6,17,3,4,0,8.41,0.182272979807513,1.4,9.1,44.19,49.54,48.34
9385,2023-10-12,9,3,0,10,Autumn,0,20.9,71.6,19.7,0.0,Commercial,6964.0,18,24,42,3,2,1,9.06,0.8202525554628097,0.0,6.1,126.18,119.28,120.15
9386,2023-10-12,9,3,0,10,Autumn,0,20.2,61.9,1.0,0.0,Residential,1772.0,44,8,13,2,3,0,8.61,0.7809928062162146,0.11490941287680695,5.9,52.77,48.86,45.41
9387,2023-10-12,11,3,0,10,Autumn,0,20.3,41.5,5.5,0.0,Industrial,19650.0,13,66,133,3,3,0,7.5,0.5189763739686029,0.19715505432636696,3.5,329.66,371.43,378.33
9388,2023-10-12,12,3,0,10,Autumn,0,22.8,61.0,9.7,0.0,Commercial,5342.0,16,39,34,1,5,0,5.85,0.0,0.15532969137004848,5.9,119.67,131.52,125.12
9389,2023-10-12,12,3,0,10,Autumn,0,24.9,58.6,7.4,0.0,Residential,1339.0,37,4,10,1,4,0,8.22,3.2,0.3280204726240626,4.4,37.17,39.89,42.08
9390,2023-10-12,13,3,0,10,Autumn,0,24.3,51.8,0.2,0.0,Residential,1524.0,50,4,13,4,2,0,5.58,0.0,1.060908287326239,4.1,40.71,36.7,36.12
9391,2023-10-12,14,3,0,10,Autumn,0,26.8,55.3,6.0,0.0,Residential,1626.0,58,7,9,3,2,1,7.9,3.5,0.9676778611681096,5.3,45.14,40.8,42.85
9392,2023-10-12,15,3,0,10,Autumn,0,22.9,60.3,3.0,0.2,Commercial,8956.0,50,32,56,3,4,0,7.88,0.9314904477558474,0.0,8.0,158.1,170.38,156.91
9393,2023-10-12,17,3,0,10,Autumn,0,30.0,30.5,3.7,1.8,Commercial,11109.0,38,40,77,1,5,0,6.42,2.8,0.2451633938579756,6.0,208.09,192.11,194.2
9394,2023-10-12,17,3,0,10,Autumn,0,29.7,64.3,7.0,0.0,Commercial,8241.0,52,32,52,1,5,0,7.88,6.1,0.4695392824248689,3.6,176.29,160.62,166.62
9395,2023-10-12,18,3,0,10,Autumn,0,32.6,67.2,11.9,1.2,Residential,1047.0,6,3,7,2,5,1,7.16,7.5,0.7192350738320001,5.5,47.1,49.44,50.38
9396,2023-10-12,21,3,0,10,Autumn,0,26.3,66.0,5.0,0.0,Commercial,8285.0,0,34,56,4,1,0,8.2,4.6,0.022219249621004855,8.1,161.44,166.98,165.33
9397,2023-10-12,21,3,0,10,Autumn,0,33.0,56.6,4.8,0.0,Commercial,5435.0,15,39,36,1,5,1,8.09,3.4,0.4498785616206473,7.0,110.28,115.1,122.17
9398,2023-10-12,21,3,0,10,Autumn,0,27.2,83.6,10.7,0.0,Residential,2944.0,44,2,24,2,3,0,8.34,3.1,0.4510883178335735,5.6,55.29,63.29,62.44
9399,2023-10-12,21,3,0,10,Autumn,0,36.8,66.1,10.5,0.0,Residential,954.0,3,6,7,3,2,0,7.11,9.2,0.6315804344043303,5.7,50.88,50.99,55.88
9400,2023-10-12,22,3,0,10,Autumn,0,26.5,55.0,2.3,0.0,Commercial,11677.0,18,26,79,3,4,0,8.0,4.0,0.5799236912232912,11.1,243.79,199.42,198.22
9401,2023-10-12,23,3,0,10,Autumn,0,24.7,45.1,33.4,0.0,Commercial,9469.0,13,39,62,2,3,0,8.51,4.3,0.0,7.8,176.42,182.81,177.7
9402,2023-10-12,23,3,0,10,Autumn,0,27.4,43.6,12.3,0.0,Residential,1413.0,7,3,10,1,4,0,5.67,3.5,0.6024894117970532,4.9,44.64,45.89,48.02
9403,2023-10-13,0,4,0,10,Autumn,0,30.1,64.8,7.7,1.9,Commercial,12240.0,33,33,82,2,4,0,8.8,5.3,0.08652311513874086,3.1,190.62,185.08,196.98
9404,2023-10-13,1,4,0,10,Autumn,0,26.6,68.7,3.3,0.6,Residential,1229.0,22,4,8,3,3,0,8.08,4.8,0.0,7.3,44.02,43.38,45.56
9405,2023-10-13,1,4,0,10,Autumn,0,30.6,61.5,7.9,0.0,Residential,1100.0,22,3,6,1,5,0,10.03,5.6,0.7850683123760347,1.7,50.58,48.88,48.67
9406,2023-10-13,3,4,0,10,Autumn,0,21.5,59.3,5.0,0.0,Commercial,6077.0,46,31,38,2,4,0,7.25,1.2502928710530972,0.2284299796891901,8.3,131.51,140.33,129.97
9407,2023-10-13,3,4,0,10,Autumn,0,21.0,55.9,11.0,0.0,Industrial,34620.0,24,65,229,3,2,0,8.98,0.557128268806812,0.01610279007516313,4.3,500.53,525.97,523.6
9408,2023-10-13,5,4,0,10,Autumn,0,17.6,65.9,12.5,0.0,Residential,1497.0,58,9,13,4,2,0,6.93,0.16148835225463698,1.0,4.1,45.86,42.48,42.56
9409,2023-10-13,6,4,0,10,Autumn,0,17.2,50.7,5.4,5.1,Residential,2263.0,55,6,12,3,4,0,7.92,0.9097668092191096,0.7,6.4,44.05,49.79,47.34
9410,2023-10-13,9,4,0,10,Autumn,0,14.0,59.8,11.5,2.6,Commercial,8396.0,29,20,59,4,2,0,7.53,0.6900368047121935,3.2,4.7,125.77,148.24,149.9
9411,2023-10-13,9,4,0,10,Autumn,0,16.3,61.1,1.0,0.0,Residential,2363.0,2,6,19,3,2,1,10.12,0.8899848082313285,3.3,7.9,57.76,57.66,55.77
9412,2023-10-13,10,4,0,10,Autumn,0,15.2,66.9,11.0,0.0,Residential,1412.0,25,2,9,1,4,1,7.09,0.8899783214237657,1.3,8.3,38.02,39.25,41.5
9413,2023-10-13,11,4,0,10,Autumn,0,21.9,50.2,12.0,0.0,Residential,1903.0,15,6,16,1,5,0,8.44,0.6309722240695916,0.37567220048025635,4.3,48.07,52.45,51.02
9414,2023-10-13,11,4,0,10,Autumn,0,24.2,47.9,10.1,0.0,Industrial,20158.0,36,69,134,5,1,1,7.87,1.7,1.1561499122644825,3.2,356.21,356.23,352.73
9415,2023-10-13,12,4,0,10,Autumn,0,21.7,60.6,24.0,0.8,Residential,1172.0,20,5,7,5,1,0,6.37,0.5686547832930168,0.9856204833828266,8.1,30.19,33.77,30.77
9416,2023-10-13,12,4,0,10,Autumn,0,19.0,62.5,4.2,0.0,Commercial,9887.0,36,38,65,4,1,0,6.66,1.626563180733496,0.058174151793461026,6.3,194.2,168.16,174.42
9417,2023-10-13,12,4,0,10,Autumn,0,23.2,59.9,6.0,2.1,Residential,1794.0,52,3,11,4,2,1,6.18,0.5387435613352065,0.2555024553724085,5.8,26.68,31.72,33.47
9418,2023-10-13,12,4,0,10,Autumn,0,20.9,27.4,2.9,0.0,Residential,1726.0,25,4,13,2,3,0,7.04,0.0,0.1190159499885017,1.0,36.25,36.81,35.1
9419,2023-10-13,12,4,0,10,Autumn,0,24.0,64.0,1.5,1.0,Residential,1225.0,41,4,8,2,5,0,8.54,4.1,0.13565345030589476,5.4,44.69,46.79,49.78
9420,2023-10-13,12,4,0,10,Autumn,0,18.2,90.8,3.2,0.0,Commercial,9888.0,8,24,65,2,5,0,7.84,0.09981237201209547,0.11772871357000497,9.5,169.83,175.78,167.03
9421,2023-10-13,13,4,0,10,Autumn,0,19.8,71.0,3.5,0.0,Residential,1505.0,57,6,8,3,2,0,9.54,0.32135737106799767,0.1326834335439335,7.4,39.46,34.55,35.28
9422,2023-10-13,14,4,0,10,Autumn,0,26.2,36.5,6.2,0.0,Residential,1268.0,41,2,6,4,2,0,7.96,3.6,0.0,2.2,31.62,30.73,31.69
9423,2023-10-13,14,4,0,10,Autumn,0,23.9,55.1,8.5,0.0,Commercial,8945.0,57,19,57,2,4,1,4.52,0.6958280071804135,0.640711315540971,6.0,165.09,162.78,148.82
9424,2023-10-13,14,4,0,10,Autumn,0,26.8,57.7,0.9,1.9,Residential,1357.0,27,6,8,4,3,0,7.66,3.8,0.5881665918101731,7.5,45.61,47.17,47.2
9425,2023-10-13,14,4,0,10,Autumn,0,21.4,56.1,17.4,0.0,Commercial,9350.0,46,26,69,3,2,0,6.66,0.0,0.6605280046447387,5.7,171.35,145.52,161.09
9426,2023-10-13,15,4,0,10,Autumn,0,26.9,45.1,6.1,0.0,Residential,1002.0,54,3,9,1,4,0,4.52,2.6,0.41995600920381493,5.3,40.86,44.2,43.65
9427,2023-10-13,15,4,0,10,Autumn,0,27.2,49.3,2.4,0.0,Commercial,7040.0,39,30,50,3,2,1,9.83,3.8,0.2774807390508233,4.0,148.11,140.94,144.22
9428,2023-10-13,16,4,0,10,Autumn,0,22.4,71.2,9.7,0.0,Residential,1718.0,59,8,12,3,2,0,6.27,0.12740833747775077,0.0,5.4,40.75,45.45,43.17
9429,2023-10-13,16,4,0,10,Autumn,0,27.0,69.0,12.4,0.0,Industrial,13229.0,32,59,86,2,4,0,7.86,5.3,0.19832558269144046,7.9,308.92,326.47,315.55
9430,2023-10-13,17,4,0,10,Autumn,0,22.2,58.7,6.1,0.0,Residential,1566.0,23,3,7,3,3,0,5.24,0.5945755122671603,0.0,5.2,21.92,27.78,25.45
9431,2023-10-13,18,4,0,10,Autumn,0,33.6,71.4,1.3,0.0,Residential,749.0,25,7,6,3,2,0,7.34,8.4,0.6525377600153279,4.0,48.82,59.25,56.83
9432,2023-10-13,18,4,0,10,Autumn,0,25.2,52.1,1.7,0.0,Residential,1782.0,31,3,12,4,2,0,9.27,2.3,0.0,5.0,44.49,41.51,44.88
9433,2023-10-13,19,4,0,10,Autumn,0,29.2,55.9,20.6,0.0,Industrial,30236.0,8,78,201,3,4,1,7.84,6.7,0.5339307247409287,3.4,458.53,452.26,471.09
9434,2023-10-13,19,4,0,10,Autumn,0,29.8,55.6,4.8,1.8,Residential,479.0,49,6,2,2,4,0,8.17,4.4,0.0,6.6,37.82,37.09,38.99
9435,2023-10-13,20,4,0,10,Autumn,0,27.1,41.4,14.9,0.0,Commercial,7075.0,37,34,47,1,4,0,6.79,2.1,0.0,6.3,144.66,138.3,147.38
9436,2023-10-13,20,4,0,10,Autumn,0,35.5,56.9,6.1,0.0,Residential,1050.0,19,1,4,2,4,1,5.64,7.9,0.0,8.3,47.26,49.33,49.83
9437,2023-10-13,21,4,0,10,Autumn,0,27.7,79.7,0.3,0.0,Residential,1998.0,57,1,12,5,1,1,7.03,8.5,0.4992627956216071,5.5,55.17,59.71,59.43
9438,2023-10-13,22,4,0,10,Autumn,0,28.4,78.3,10.8,0.2,Commercial,3024.0,37,25,20,2,3,0,5.67,4.0,0.6809588013148471,7.0,125.46,112.25,109.23
9439,2023-10-13,22,4,0,10,Autumn,0,27.1,61.4,14.1,0.0,Residential,487.0,13,3,5,2,4,0,9.0,5.6,0.0,5.4,41.89,40.49,40.62
9440,2023-10-13,22,4,0,10,Autumn,0,27.1,57.4,12.8,0.9,Commercial,11555.0,26,31,76,4,3,0,6.5,3.2,0.5627669169543243,8.3,184.62,184.94,192.43
9441,2023-10-13,22,4,0,10,Autumn,0,28.9,81.2,7.9,0.0,Residential,1688.0,11,5,14,3,2,1,6.14,4.4,0.11784811187477345,4.4,45.55,47.07,51.73
9442,2023-10-13,23,4,0,10,Autumn,0,30.4,57.0,7.0,0.0,Commercial,10566.0,0,33,70,2,4,0,8.23,5.7,0.0,4.6,175.14,191.45,185.64
9443,2023-10-14,0,5,1,10,Autumn,0,27.5,53.8,17.0,0.0,Commercial,8868.0,46,25,57,4,3,0,7.59,4.6,1.1577186823772878,3.9,150.59,155.77,161.39
9444,2023-10-14,1,5,1,10,Autumn,0,23.3,71.5,8.8,0.0,Industrial,36681.0,31,60,244,1,5,0,7.34,0.6817058662666708,0.6982773709159469,5.6,514.1,555.82,545.0
9445,2023-10-14,2,5,1,10,Autumn,0,24.0,39.5,9.6,0.0,Residential,722.0,11,5,6,4,1,0,6.52,1.6,0.03013264840571539,5.3,35.48,29.6,29.53
9446,2023-10-14,3,5,1,10,Autumn,0,18.3,58.7,5.0,0.1,Residential,731.0,49,4,6,4,1,0,9.26,0.43524938357240983,0.0,7.6,28.59,31.14,31.2
9447,2023-10-14,4,5,1,10,Autumn,0,24.5,59.2,1.8,0.0,Residential,1773.0,57,10,10,3,4,1,8.2,3.5,0.0,5.8,46.66,51.33,49.52
9448,2023-10-14,5,5,1,10,Autumn,0,18.2,66.2,2.4,1.8,Residential,1261.0,35,8,12,3,3,0,9.64,0.8063730877018924,0.8857259376760329,3.5,35.89,38.69,39.55
9449,2023-10-14,5,5,1,10,Autumn,0,18.4,52.9,9.3,4.3,Residential,1708.0,32,5,13,3,2,0,7.81,0.0,0.29823230481696744,8.0,37.54,40.17,44.13
9450,2023-10-14,5,5,1,10,Autumn,0,13.9,58.0,10.4,0.0,Commercial,9144.0,44,32,64,5,1,0,8.62,1.1663841820434426,2.7,9.9,173.39,178.88,169.58
9451,2023-10-14,5,5,1,10,Autumn,0,18.2,61.1,21.6,0.0,Residential,2268.0,47,6,16,4,1,1,7.39,0.565898489259601,0.37629824319109817,5.9,40.94,38.37,40.66
9452,2023-10-14,6,5,1,10,Autumn,0,23.9,56.9,4.6,0.3,Residential,1820.0,22,2,15,4,1,0,8.08,0.0,0.049419134221835026,7.8,36.78,38.99,40.38
9453,2023-10-14,7,5,1,10,Autumn,0,20.0,57.8,14.7,0.0,Residential,1485.0,7,2,9,1,5,0,7.42,0.3341772620172114,0.08477055579508505,7.2,31.8,36.07,34.74
9454,2023-10-14,9,5,1,10,Autumn,0,21.5,70.0,2.3,0.3,Commercial,10315.0,12,24,70,2,4,0,8.9,0.03113591260484505,0.0,5.8,166.23,162.81,163.35
9455,2023-10-14,11,5,1,10,Autumn,0,20.1,67.0,6.6,0.0,Industrial,16667.0,37,66,110,1,4,0,7.59,1.4851437791311448,0.22189331932948994,5.1,331.95,370.56,342.67
9456,2023-10-14,11,5,1,10,Autumn,0,11.9,66.2,4.9,0.0,Commercial,2066.0,45,19,17,4,2,0,5.85,0.0,3.9,8.1,93.21,89.23,90.65
9457,2023-10-14,11,5,1,10,Autumn,0,20.0,40.3,9.0,0.0,Residential,1490.0,19,1,5,1,5,0,6.84,0.574888880589334,0.3498998033377849,7.0,36.65,33.9,33.36
9458,2023-10-14,13,5,1,10,Autumn,0,23.1,65.2,1.4,0.0,Commercial,14069.0,58,33,97,5,1,0,9.51,0.0990889427214271,0.035675711155641165,7.0,219.12,185.35,210.35
9459,2023-10-14,14,5,1,10,Autumn,0,26.7,49.9,4.7,0.0,Residential,1848.0,54,3,9,4,1,0,5.92,2.8,0.3965888836063537,7.7,42.26,47.78,45.9
9460,2023-10-14,17,5,1,10,Autumn,0,28.1,83.9,5.5,0.0,Commercial,3913.0,21,44,22,1,4,0,5.9,6.3,0.34655103811762966,6.1,127.85,116.87,121.39
9461,2023-10-14,17,5,1,10,Autumn,0,25.9,59.9,5.2,0.0,Residential,1551.0,41,1,8,3,4,0,7.29,0.7,0.8732068084893201,8.8,35.77,42.56,38.01
9462,2023-10-14,17,5,1,10,Autumn,0,27.9,57.6,6.7,0.0,Residential,2684.0,2,2,18,5,1,1,7.79,5.9,0.0,5.3,60.98,55.73,58.25
9463,2023-10-14,18,5,1,10,Autumn,0,28.2,78.2,28.4,0.0,Commercial,7791.0,48,32,53,3,2,0,6.38,6.3,0.12968196856176323,3.9,178.01,156.63,162.51
9464,2023-10-14,19,5,1,10,Autumn,0,31.4,74.5,0.8,1.2,Residential,1382.0,47,4,10,4,2,1,8.03,6.4,0.2994958707125882,6.5,52.11,47.81,44.87
9465,2023-10-14,20,5,1,10,Autumn,0,29.7,57.2,14.6,0.0,Commercial,5110.0,54,28,33,4,1,0,8.36,3.6,0.0,7.3,133.84,123.48,124.42
9466,2023-10-14,22,5,1,10,Autumn,0,26.2,45.9,2.8,1.1,Commercial,7327.0,33,26,49,2,3,0,7.37,1.0,0.0,8.7,127.9,130.5,137.91
9467,2023-10-15,1,6,1,10,Autumn,0,27.3,38.8,10.3,1.0,Residential,785.0,33,5,4,4,2,0,8.0,3.0,0.16617421751056888,7.3,29.83,34.86,34.14
9468,2023-10-15,2,6,1,10,Autumn,0,21.8,47.4,0.5,0.0,Industrial,20443.0,46,66,136,1,4,0,7.84,0.30375406733804067,1.03332269604284,8.0,370.11,382.36,394.12
9469,2023-10-15,3,6,1,10,Autumn,0,21.5,63.9,4.1,0.0,Residential,2599.0,16,2,18,4,1,0,4.83,0.7306369086851079,0.5292469533721788,5.3,44.39,48.63,48.32
9470,2023-10-15,4,6,1,10,Autumn,0,19.6,58.2,9.7,0.0,Industrial,13477.0,25,56,90,3,2,1,5.04,0.07521814942443233,0.17080503469445438,6.3,271.82,301.49,279.28
9471,2023-10-15,4,6,1,10,Autumn,0,21.7,48.8,9.2,0.0,Residential,1755.0,54,5,12,3,4,0,8.6,0.25999842154440167,0.6214902836325175,5.4,45.0,39.43,43.38
9472,2023-10-15,5,6,1,10,Autumn,0,15.6,55.3,5.4,1.5,Residential,2556.0,42,3,14,3,2,0,6.25,1.2199821075510906,1.0,9.5,38.89,39.14,37.84
9473,2023-10-15,5,6,1,10,Autumn,0,19.9,80.6,7.9,1.2,Commercial,9037.0,25,30,62,2,3,0,7.94,0.30566241182488135,0.5448116262165551,6.0,176.81,156.54,162.71
9474,2023-10-15,6,6,1,10,Autumn,0,22.0,73.4,7.3,0.0,Residential,2118.0,10,8,15,2,5,0,7.29,1.5050013565174396,0.13093846515707497,4.5,34.72,37.87,39.42
9475,2023-10-15,7,6,1,10,Autumn,0,18.5,81.0,18.1,0.0,Residential,1106.0,5,2,8,5,1,0,7.69,0.8218687104259403,0.8953211675990527,6.1,35.05,33.85,32.54
9476,2023-10-15,7,6,1,10,Autumn,0,16.2,51.7,5.2,0.0,Industrial,17351.0,58,52,114,1,5,1,5.56,0.0,2.2,4.6,308.92,317.79,323.41
9477,2023-10-15,7,6,1,10,Autumn,0,17.1,69.7,2.4,0.0,Residential,1549.0,28,2,9,5,1,1,7.18,1.0933034130502854,2.0,6.6,31.96,36.01,35.98
9478,2023-10-15,9,6,1,10,Autumn,0,19.1,68.4,11.3,1.4,Residential,1104.0,4,7,7,3,2,0,7.94,0.3314236562415662,0.6314948437362546,5.6,31.58,29.31,30.43
9479,2023-10-15,9,6,1,10,Autumn,0,19.9,77.6,13.2,0.0,Residential,1186.0,14,5,10,5,2,1,9.13,1.0408902564127518,0.3397384277130207,3.2,25.66,28.92,27.83
9480,2023-10-15,10,6,1,10,Autumn,0,23.3,60.1,2.7,0.0,Residential,1675.0,29,4,9,5,2,0,7.12,0.5721202772838341,0.3019891392491346,7.5,37.58,41.03,39.21
9481,2023-10-15,11,6,1,10,Autumn,0,14.9,50.6,14.4,0.0,Industrial,36780.0,6,43,243,3,4,0,7.07,0.35474571662754034,2.6,7.9,528.74,545.45,532.98
9482,2023-10-15,12,6,1,10,Autumn,0,21.8,49.2,9.2,0.0,Commercial,7633.0,37,31,49,1,5,1,7.97,0.2800557718679719,0.0,6.4,146.99,145.93,145.02
9483,2023-10-15,12,6,1,10,Autumn,0,21.6,59.8,9.0,0.0,Residential,1884.0,2,4,14,3,3,0,8.64,0.00826766620410646,0.3193988733756653,5.5,43.11,42.92,44.11
9484,2023-10-15,13,6,1,10,Autumn,0,22.2,60.9,12.3,0.0,Commercial,13340.0,24,42,90,2,3,0,9.54,0.17146149083753354,0.0,5.3,201.43,217.89,205.53
9485,2023-10-15,13,6,1,10,Autumn,0,23.5,63.3,5.0,0.0,Commercial,1699.0,5,40,13,3,2,0,7.2,0.0,0.0,6.0,96.16,91.13,92.54
